Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
cool symbol.come,61,61,70,66,0.00,https://coolsymbol.com/korean-characters-language-symbols.html,0,0,0.00,0,256000000,"28, 34, 12, 0, 0, 53, 0, 0, 0, 43, 53, 43",2026-05-12,"Video, Image",navigational,Organic
cool symbol.come,83,83,70,66,0.00,https://coolsymbol.com/circle-symbols.html,0,0,0.00,0,256000000,"28, 34, 12, 0, 0, 53, 0, 0, 0, 43, 53, 43",2026-05-12,"Video, Image",navigational,Organic
font style symbol,2,2,50,66,0.00,https://coolsymbol.com/,6,0,0.00,0.33,100,"14, 14, 14, 14, 14, 14, 78, 14, 14, 14, 78, 100",2026-05-08,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
fonts copypaste,12,12,50,66,0.23,https://coolsymbol.com/,0,0,0.00,0,598000000,"18, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",2026-05-09,"Sitelinks, Video, Related searches",informational,Organic
fonts copypaste,94,94,50,66,0.23,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0,598000000,"18, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",2026-05-09,"Sitelinks, Video, Related searches",informational,Organic
display name fonts,36,36,40,66,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.33,97,"7, 7, 7, 7, 7, 7, 42, 42, 7, 7, 7, 7",2026-05-07,"Sitelinks, Video, Related searches",informational,Organic
display name fonts,63,63,40,66,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.33,97,"7, 7, 7, 7, 7, 7, 42, 42, 7, 7, 7, 7",2026-05-07,"Sitelinks, Video, Related searches",informational,Organic
emoticon search,64,64,50,66,0.00,https://coolsymbol.com/,0,0,0.00,0.33,110,"23, 23, 17, 12, 28, 17, 17, 17, 5, 5, 5, 5",2026-06-04,"Video, Related searches",informational,Organic
font style changer,38,38,210,66,0.13,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.03,285000000,"100, 35, 43, 35, 54, 29, 43, 18, 22, 43, 29, 29",2026-04-25,"Video, Related searches",informational,Organic
text emoji's,51,51,90,66,0.11,https://coolsymbol.com/,0,0,0.00,0,114,"0, 0, 0, 0, 29, 0, 36, 44, 0, 29, 0, 0",2026-05-17,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
fancy spelling,57,57,140,66,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0,99,"82, 64, 64, 82, 82, 82, 82, 82, 82, 100, 82, 82",2026-04-29,"Image pack, Sitelinks, Video, Related searches, AI overview",informational,Organic
fancy spelling,60,60,140,66,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0,99,"82, 64, 64, 82, 82, 82, 82, 82, 82, 100, 82, 82",2026-04-29,"Image pack, Sitelinks, Video, Related searches, AI overview",informational,Organic
emoji symbols in text,13,13,1000,66,0.00,https://coolsymbol.com/,5,0,0.00,0.33,135,"100, 81, 100, 6, 45, 81, 81, 100, 62, 62, 62, 62",2026-05-29,"Image pack, Video, Image, Related searches, AI overview",informational,Organic
emojis by typing,60,60,1900,66,0.00,https://coolsymbol.com/,0,0,0.00,0.33,126,"100, 65, 82, 3, 24, 65, 65, 65, 65, 55, 65, 82",2026-05-29,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
with font style,27,27,110,66,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.04,4180000000,"42, 42, 42, 52, 52, 52, 52, 80, 80, 66, 52, 52",2026-04-20,"Sitelinks, Video, Related searches",informational,Organic
with font style,42,42,110,66,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.04,4180000000,"42, 42, 42, 52, 52, 52, 52, 80, 80, 66, 52, 52",2026-04-20,"Sitelinks, Video, Related searches",informational,Organic
special keyboard characters list,95,95,590,66,0.00,https://coolsymbol.com/,0,0,0.00,0.01,135,"7, 0, 4, 41, 20, 10, 54, 20, 4, 10, 100, 3",2026-05-04,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
symbols with text,4,4,480,66,0.00,https://coolsymbol.com/,21,0.02,0.00,0,116,"3, 2, 2, 3, 3, 7, 4, 4, 2, 16, 1, 7",2026-05-06,"Image pack, Video, People also ask, Related searches",informational,Organic
font style text,46,46,40,66,0.32,https://coolsymbol.com/,0,0,0.00,0.05,123,"3, 11, 1, 3, 28, 5, 0, 1, 6, 3, 0, 11",2026-06-05,"Sitelinks, Video, People also ask, Related searches",informational,Organic
font style text,72,72,40,66,0.32,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.05,123,"3, 11, 1, 3, 28, 5, 0, 1, 6, 3, 0, 11",2026-06-05,"Sitelinks, Video, People also ask, Related searches",informational,Organic
write letter style,47,47,90,66,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.38,115,"64, 64, 35, 28, 64, 78, 100, 100, 78, 78, 50, 78",2026-06-09,"Image pack, Video, Related searches",informational,Organic
write letter style,49,49,90,66,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.38,115,"64, 64, 35, 28, 64, 78, 100, 100, 78, 78, 50, 78",2026-06-09,"Image pack, Video, Related searches",informational,Organic
font fenerator,33,33,140,66,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0,132,"19, 12, 15, 10, 15, 29, 36, 19, 7, 7, 10, 12",2026-05-25,"Video, Related searches",informational,Organic
text typing symbol,1,1,110,66,0.00,https://coolsymbol.com/,27,0.03,0.00,0,210000000,"78, 78, 78, 64, 100, 100, 64, 64, 78, 100, 28, 50",2026-05-04,"Image pack, People also ask, Related searches, AI overview",informational,Organic
text typing symbol,74,74,110,66,0.00,https://coolsymbol.com/text-art-pictures-images-ascii-characters-symbols.html,0,0,0.00,0,210000000,"78, 78, 78, 64, 100, 100, 64, 64, 78, 100, 28, 50",2026-05-04,"Image pack, People also ask, Related searches, AI overview",informational,Organic
checkmark text,30,30,1600,66,0.00,https://coolsymbol.com/check-mark-symbols-tick-symbols.html,1,0,0.00,0,128000000,"43, 29, 29, 36, 36, 29, 43, 29, 36, 36, 36, 43",2026-05-10,"Video, Image, People also ask, Related searches, AI overview",informational,Organic
copy and paste symbols and fonts,3,3,210,66,0.00,https://coolsymbol.com/,17,0.02,0.00,0,147,"29, 29, 36, 29, 36, 44, 19, 15, 12, 36, 15, 12",2026-05-08,"Video, Image, People also ask, Related searches, AI overview",informational,Organic
copy and paste symbols and fonts,99,99,210,66,0.00,https://coolsymbol.com/line-symbols.html,0,0,0.00,0,147,"29, 29, 36, 29, 36, 44, 19, 15, 12, 36, 15, 12",2026-05-08,"Video, Image, People also ask, Related searches, AI overview",informational,Organic
symbol font keyboard,2,2,110,66,0.00,https://coolsymbol.com/,9,0.01,0.00,0,221000000,"34, 34, 34, 34, 34, 34, 53, 34, 28, 21, 21, 28",2026-04-22,"Image pack, Sitelinks, Video, Image, Related searches",informational,Organic
symbol font keyboard,50,50,110,66,0.00,https://coolsymbol.com/punctuation-symbols-punctuation-characters.html,0,0,0.00,0,221000000,"34, 34, 34, 34, 34, 34, 53, 34, 28, 21, 21, 28",2026-04-22,"Image pack, Sitelinks, Video, Image, Related searches",informational,Organic
symbol font keyboard,80,80,110,66,0.00,https://coolsymbol.com/musical-notes-symbols-music-symbols.html,0,0,0.00,0,221000000,"34, 34, 34, 34, 34, 34, 53, 34, 28, 21, 21, 28",2026-04-22,"Image pack, Sitelinks, Video, Image, Related searches",informational,Organic
symbol emoticons,9,9,90,66,0.00,https://coolsymbol.com/,1,0,0.00,0.02,133,"0, 3, 3, 0, 0, 0, 0, 0, 5, 0, 0, 8",2026-05-19,"Image pack, Sitelinks, Video, People also ask",informational,Organic
symbol emoticons,12,12,90,66,0.00,https://coolsymbol.com/,0,0,0.00,0.02,133,"0, 3, 3, 0, 0, 0, 0, 0, 5, 0, 0, 8",2026-05-19,"Image pack, Sitelinks, Video, People also ask",informational,Organic
sympyls,30,30,170,66,0.00,https://coolsymbol.com/,0,0,0.00,0,139,"100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",2026-06-04,"Image pack, Video, Related searches, Things to know",informational,Organic
font emojis copy and paste,3,3,170,66,0.00,https://coolsymbol.com/,13,0.01,0.00,0,151,"66, 0, 0, 54, 0, 0, 19, 0, 66, 1, 100, 1",2026-05-10,"Sitelinks, Video, Image, Related searches",informational,Organic
cute small symbols,94,94,70,66,0.00,https://coolsymbol.com/,0,0,0.00,0,71500000,"64, 11, 11, 64, 64, 11, 11, 64, 64, 64, 11, 41",2026-04-28,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
copy and paste emojis on computer,56,56,140,66,0.00,https://coolsymbol.com/,0,0,0.00,0.33,154,"42, 66, 66, 42, 33, 52, 80, 80, 66, 100, 80, 80",2026-05-30,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Discussions and forums",informational,Organic
keyboard symbol figures,32,32,110,66,0.00,https://coolsymbol.com/,0,0,0.00,0.06,215,"42, 52, 19, 42, 100, 66, 42, 33, 52, 66, 52, 66",2026-05-16,"Video, People also ask, Related searches",informational,Organic
keyboard symbol figures,73,73,110,66,0.00,https://coolsymbol.com/text-art-pictures-images-ascii-characters-symbols.html,0,0,0.00,0.06,215,"42, 52, 19, 42, 100, 66, 42, 33, 52, 66, 52, 66",2026-05-16,"Video, People also ask, Related searches",informational,Organic
cool fonts copy paste,15,15,1900,66,0.69,https://coolsymbol.com/,7,0,4.00,0.33,101,"13, 10, 44, 13, 53, 44, 35, 24, 35, 66, 24, 35",2026-06-10,"Video, People also ask, Related searches",informational,Organic
cool fonts copy paste,43,43,1900,66,0.69,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.33,101,"13, 10, 44, 13, 53, 44, 35, 24, 35, 66, 24, 35",2026-06-10,"Video, People also ask, Related searches",informational,Organic
symbols emoji copy paste,5,5,110,66,0.00,https://coolsymbol.com/,4,0,0.00,0,119,"0, 3, 1, 0, 0, 100, 0, 0, 0, 0, 0, 0",2026-05-11,"Video, Image, Related searches",informational,Organic
font smileys,18,18,90,66,0.00,https://coolsymbol.com/,0,0,0.00,0.33,110,"33, 33, 42, 33, 33, 42, 52, 23, 33, 52, 33, 52",2026-05-31,"Image pack, Video, People also ask, Related searches",informational,Organic
font smileys,46,46,90,66,0.00,https://coolsymbol.com/,0,0,0.00,0.33,110,"33, 33, 42, 33, 33, 42, 52, 23, 33, 52, 33, 52",2026-05-31,"Image pack, Video, People also ask, Related searches",informational,Organic
emojis fonts,4,4,170,66,0.00,https://coolsymbol.com/,7,0,0.00,0,132,"54, 0, 0, 12, 0, 23, 0, 0, 0, 0, 54, 67",2026-05-16,"Image pack, Video, Related searches",informational,Organic
words to font generator,42,42,320,66,0.03,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.03,133,"0, 0, 0, 0, 0, 0, 0, 7, 4, 84, 100, 0",2026-06-10,"Sitelinks, Video, Related searches",commercial,Organic
texting fonts,47,47,70,66,0.36,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.01,130,"12, 1, 23, 10, 1, 4, 5, 5, 12, 1, 0, 4",2026-06-06,"Image pack, Video, People also ask, Related searches",informational,Organic
texting fonts,69,69,70,66,0.36,https://coolsymbol.com/,0,0,0.00,0.01,130,"12, 1, 23, 10, 1, 4, 5, 5, 12, 1, 0, 4",2026-06-06,"Image pack, Video, People also ask, Related searches",informational,Organic
letters and symbols copy and paste,10,10,90,66,0.00,https://coolsymbol.com/,1,0,0.00,0,135,"52, 33, 23, 33, 100, 23, 9, 14, 4, 42, 52, 80",2026-04-23,"Sitelinks, People also ask, Related searches",informational,Organic
letters and symbols copy and paste,98,98,90,66,0.00,https://coolsymbol.com/punctuation-symbols-punctuation-characters.html,0,0,0.00,0,135,"52, 33, 23, 33, 100, 23, 9, 14, 4, 42, 52, 80",2026-04-23,"Sitelinks, People also ask, Related searches",informational,Organic
copy and paste cool stuff,48,48,140,66,0.00,https://coolsymbol.com/,0,0,0.00,0.33,156,"42, 52, 52, 100, 52, 52, 66, 80, 52, 80, 52, 52",2026-06-03,"Image pack, Video, People also ask, Related searches",informational,Organic
copy and paste cool stuff,95,95,140,66,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.33,156,"42, 52, 52, 100, 52, 52, 66, 80, 52, 80, 52, 52",2026-06-03,"Image pack, Video, People also ask, Related searches",informational,Organic
cnp fonts,15,15,390,66,0.00,https://coolsymbol.com/,1,0,0.00,0,66,"54, 54, 66, 66, 66, 54, 100, 81, 66, 66, 81, 81",2026-04-25,"People also ask, Related searches",informational,Organic
cnp fonts,57,57,390,66,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0,66,"54, 54, 66, 66, 66, 54, 100, 81, 66, 66, 81, 81",2026-04-25,"People also ask, Related searches",informational,Organic
copy and paste keyboard,50,50,1600,66,0.27,https://coolsymbol.com/,0,0,0.00,0.01,192,"44, 29, 35, 35, 24, 29, 35, 18, 18, 35, 35, 29",2026-05-12,"Image pack, Video, Video Carousel, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
font symbol copy paste,8,8,70,66,0.00,https://coolsymbol.com/,1,0,0.00,0,204000000,"11, 64, 11, 11, 11, 64, 64, 100, 41, 23, 52, 52",2026-04-30,"Sitelinks, Image, Related searches",informational,Organic
symbiks,17,17,110,66,0.58,https://coolsymbol.com/,0,0,0.00,0,1920000000,"0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0",2026-05-04,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
icon keyboard,4,4,320,66,0.00,https://coolsymbol.com/,14,0.01,0.00,0,584000000,"36, 54, 44, 44, 29, 67, 81, 29, 7, 7, 12, 29",2026-05-05,"Image pack, Video, Image, Related searches, Discussions and forums","commercial, informational",Organic
icon keyboard,22,22,320,66,0.00,https://coolsymbol.com/,0,0,0.00,0,584000000,"36, 54, 44, 44, 29, 67, 81, 29, 7, 7, 12, 29",2026-05-05,"Image pack, Video, Image, Related searches, Discussions and forums","commercial, informational",Organic
type style,59,59,590,66,0.58,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.01,135,"37, 20, 11, 46, 46, 52, 25, 31, 37, 11, 25, 31",2026-06-09,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
costom letters,45,45,40,66,1.39,https://coolsymbol.com/,0,0,0.00,0.79,184,"0, 3, 5, 23, 35, 3, 3, 1, 0, 0, 0, 0",2026-05-16,"Image pack, Sitelinks, Video, Related searches",informational,Organic
costom letters,72,72,40,66,1.39,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.79,184,"0, 3, 5, 23, 35, 3, 3, 1, 0, 0, 0, 0",2026-05-16,"Image pack, Sitelinks, Video, Related searches",informational,Organic
emoticons to copy paste,34,34,210,66,0.00,https://coolsymbol.com/,0,0,0.00,0.33,134,"3, 4, 3, 0, 8, 3, 7, 4, 5, 5, 3, 4",2026-06-03,"Video, Video Carousel, Related searches",informational,Organic
emoticons to copy paste,51,51,210,66,0.00,https://coolsymbol.com/,0,0,0.00,0.33,134,"3, 4, 3, 0, 8, 3, 7, 4, 5, 5, 3, 4",2026-06-03,"Video, Video Carousel, Related searches",informational,Organic
emoji font generator,3,3,590,66,0.00,https://coolsymbol.com/,48,0.06,0.00,0,97,"81, 67, 81, 81, 81, 54, 67, 54, 67, 81, 81, 100",2026-05-06,"Video, Image, Related searches",informational,Organic
emoji font generator,69,69,590,66,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0,97,"81, 67, 81, 81, 81, 54, 67, 54, 67, 81, 81, 100",2026-05-06,"Video, Image, Related searches",informational,Organic
symols,13,13,480,66,0.85,https://coolsymbol.com/,0,0,0.00,0.33,131,"100, 44, 16, 7, 5, 8, 7, 0, 5, 0, 3, 0",2026-06-07,"Image pack, Video, Image, People also ask, Related searches, Things to know",informational,Organic
special leter,42,42,70,66,0.00,https://coolsymbol.com/,0,0,0.00,0.01,122,"0, 0, 0, 0, 0, 0, 29, 0, 100, 0, 0, 0",2026-05-19,"Image pack, Video, People also ask, Related searches",informational,Organic
text emote,43,43,480,66,0.00,https://coolsymbol.com/,0,0,0.00,0.33,124,"36, 55, 45, 45, 30, 36, 36, 36, 30, 36, 36, 30",2026-06-06,"Video, Related searches",commercial,Organic
different letter style,97,97,40,66,0.63,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.75,1030000000,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 4",2026-05-05,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
font changer generator,29,29,390,66,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.01,115,"54, 54, 54, 54, 81, 66, 66, 66, 66, 81, 66, 66",2026-05-21,"Video, People also ask, Related searches",informational,Organic
text nickname,34,34,70,66,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0,105,"33, 33, 14, 33, 66, 52, 23, 33, 33, 33, 42, 52",2026-05-22,"Video, Related searches",informational,Organic
fancy text fonts,34,34,590,66,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.33,134,"20, 20, 16, 13, 16, 20, 20, 8, 20, 10, 7, 10",2026-05-31,"Sitelinks, Video, People also ask, Related searches",informational,Organic
star shmbol,70,70,40,66,0.00,https://coolsymbol.com/star-symbols-star-signs.html,0,0,0.00,0.33,129,"35, 35, 28, 50, 35, 28, 28, 35, 21, 28, 28, 14",2026-06-01,"Knowledge panel, Video, Featured snippet, Image, People also ask, Related searches",informational,Organic
emoji emoticons,43,43,390,66,0.00,https://coolsymbol.com/,0,0,0.00,0,139,"55, 30, 36, 30, 45, 36, 36, 30, 30, 30, 20, 20",2026-05-11,"Image pack, Sitelinks, Video, Image, People also ask, Related searches, Things to know",informational,Organic
checmark,96,96,170,66,2.03,https://coolsymbol.com/check-mark-symbols-tick-symbols.html,0,0,0.00,0,2590000000,"29, 7, 23, 7, 0, 36, 12, 54, 15, 36, 7, 4",2026-04-29,"Image pack, Video, Image, People also ask, Related searches, Things to know, AI overview",informational,Organic
fonts to copy,37,37,260,66,0.23,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.33,114,"5, 2, 5, 20, 67, 45, 20, 16, 16, 24, 8, 10",2026-06-10,"Video, Related searches",informational,Organic
fonts to copy,64,64,260,66,0.23,https://coolsymbol.com/,0,0,0.00,0.33,114,"5, 2, 5, 20, 67, 45, 20, 16, 16, 24, 8, 10",2026-06-10,"Video, Related searches",informational,Organic
text generator copy and paste,45,45,6600,66,0.14,https://coolsymbol.com/cool-fancy-text-generator.html,1,0,0.00,0.01,155,"24, 44, 16, 54, 29, 24, 36, 24, 66, 100, 16, 81",2026-06-07,"Video, Related searches",informational,Organic
style wording,39,39,110,66,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.01,0,"0, 43, 0, 0, 0, 0, 0, 0, 100, 0, 100, 100",2026-05-20,"Image pack, Sitelinks, Video, Video Carousel, Related searches",informational,Organic
symbols on keyboard copy and paste,4,4,590,66,0.00,https://coolsymbol.com/,25,0.03,0.00,0.33,137,"100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 81, 100",2026-05-31,"Image pack, Sitelinks, Video, People also ask, Related searches",informational,Organic
font style copy and paste,34,34,1600,66,0.51,https://coolsymbol.com/,1,0,0.00,0,131,"23, 19, 100, 35, 5, 3, 3, 2, 44, 0, 0, 4",2026-05-23,"Video, Related searches",informational,Organic
font style copy and paste,42,42,1600,66,0.51,https://coolsymbol.com/,0,0,0.00,0,131,"23, 19, 100, 35, 5, 3, 3, 2, 44, 0, 0, 4",2026-05-23,"Video, Related searches",informational,Organic
font style copy and paste,55,55,1600,66,0.51,https://coolsymbol.com/,0,0,0.00,0,131,"23, 19, 100, 35, 5, 3, 3, 2, 44, 0, 0, 4",2026-05-23,"Video, Related searches",informational,Organic
font style copy and paste,85,85,1600,66,0.51,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0,131,"23, 19, 100, 35, 5, 3, 3, 2, 44, 0, 0, 4",2026-05-23,"Video, Related searches",informational,Organic
online font text generator,27,27,90,66,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0,674000000,"2, 2, 2, 2, 2, 2, 15, 100, 4, 9, 4, 4",2026-05-06,"Sitelinks, Video, Related searches",informational,Organic
online font text generator,35,35,90,66,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0,674000000,"2, 2, 2, 2, 2, 2, 15, 100, 4, 9, 4, 4",2026-05-06,"Sitelinks, Video, Related searches",informational,Organic
font geneartor,39,39,140,66,0.01,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.02,2800000,"1, 0, 0, 1, 100, 0, 0, 0, 0, 21, 0, 48",2026-05-18,"Video, Related searches",informational,Organic
font ggenerator,39,39,110,66,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0,102,"0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0",2026-05-12,"Video, Related searches",informational,Organic
font ggenerator,56,56,110,66,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0,102,"0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0",2026-05-12,"Video, Related searches",informational,Organic
edit font online,51,51,210,66,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.04,3040000000,"6, 6, 8, 6, 8, 8, 8, 100, 30, 6, 8, 6",2026-04-26,"Video, Related searches",informational,Organic
text special characters,3,3,170,66,0.00,https://coolsymbol.com/,13,0.01,0.00,0,1140000000,"28, 0, 0, 23, 0, 0, 35, 100, 81, 35, 23, 1",2026-05-10,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches",informational,Organic
text special characters,82,82,170,66,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0,1140000000,"28, 0, 0, 23, 0, 0, 35, 100, 81, 35, 23, 1",2026-05-10,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches",informational,Organic
fancy symbol generator,2,2,260,66,0.00,https://coolsymbol.com/,34,0.04,0.00,0,106,"19, 15, 15, 19, 19, 36, 36, 36, 29, 23, 54, 29",2026-05-21,"Sitelinks, Video, Related searches",informational,Organic
fancy symbol generator,15,15,260,66,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,1,0,0.00,0,106,"19, 15, 15, 19, 19, 36, 36, 36, 29, 23, 54, 29",2026-05-21,"Sitelinks, Video, Related searches",informational,Organic
fancy symbol generator,64,64,260,66,0.00,https://coolsymbol.com/text-decorator.html,0,0,0.00,0,106,"19, 15, 15, 19, 19, 36, 36, 36, 29, 23, 54, 29",2026-05-21,"Sitelinks, Video, Related searches",informational,Organic
cute symbol text,15,15,90,66,0.00,https://coolsymbol.com/,0,0,0.00,0.33,128,"0, 0, 0, 7, 0, 20, 25, 0, 0, 0, 0, 0",2026-06-10,"Image pack, Video, Related searches",informational,Organic
copy and paste font,38,38,14800,66,0.78,https://coolsymbol.com/,10,0.01,7.00,0.33,107,"44, 54, 44, 54, 54, 44, 44, 81, 54, 100, 44, 66",2026-06-05,"Video, Related searches",informational,Organic
copy and paste font,41,41,14800,66,0.78,https://coolsymbol.com/,4,0,3.00,0.33,107,"44, 54, 44, 54, 54, 44, 44, 81, 54, 100, 44, 66",2026-06-05,"Video, Related searches",informational,Organic
copy and paste font,69,69,14800,66,0.78,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.33,107,"44, 54, 44, 54, 54, 44, 44, 81, 54, 100, 44, 66",2026-06-05,"Video, Related searches",informational,Organic
letter generator font,39,39,480,66,0.14,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.04,123,"54, 66, 54, 100, 81, 23, 66, 54, 66, 44, 54, 54",2026-05-27,"Sitelinks, Video, Related searches",informational,Organic
symbol copy past,33,33,50,66,0.00,https://coolsymbol.com/,0,0,0.00,0.33,115,"28, 28, 21, 34, 0, 0, 0, 0, 0, 0, 0, 100",2026-06-08,"Image pack, Video, Image, Related searches",informational,Organic
word styler,23,23,110,66,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0,170,"3, 3, 3, 3, 3, 66, 8, 23, 23, 66, 18, 23",2026-05-26,"Video, Related searches",informational,Organic
symbol generator,3,3,8100,66,1.17,https://coolsymbol.com/,664,0.86,776.00,0.33,107,"66, 81, 81, 81, 100, 66, 66, 66, 81, 81, 66, 100",2026-06-09,"Video, Related searches",informational,Organic
symbol generator,71,71,8100,66,1.17,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.33,107,"66, 81, 81, 81, 100, 66, 66, 66, 81, 81, 66, 100",2026-06-09,"Video, Related searches",informational,Organic
symbol generator,85,85,8100,66,1.17,https://coolsymbol.com/text-decorator.html,0,0,0.00,0.33,107,"66, 81, 81, 81, 100, 66, 66, 66, 81, 81, 66, 100",2026-06-09,"Video, Related searches",informational,Organic
symbol generator,90,90,8100,66,1.17,https://coolsymbol.com/text-decorator.html,0,0,0.00,0.33,107,"66, 81, 81, 81, 100, 66, 66, 66, 81, 81, 66, 100",2026-06-09,"Video, Related searches",informational,Organic
type face emoji,93,93,90,66,0.00,https://coolsymbol.com/,0,0,0.00,0.06,110,"41, 41, 64, 52, 64, 52, 52, 52, 41, 82, 41, 29",2026-05-04,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
text symbols,3,4,14800,66,0.00,https://coolsymbol.com/,1213,1.57,0.00,0.33,124,"54, 54, 54, 54, 44, 54, 54, 66, 66, 44, 44, 66",2026-06-11,"Image pack, Sitelinks, Reviews, Video, People also ask",informational,Organic
secret symbols on keyboard,60,60,90,66,0.00,https://coolsymbol.com/,0,0,0.00,0,123,"66, 23, 100, 66, 19, 33, 52, 0, 33, 33, 66, 4",2026-05-23,"Image pack, Sitelinks, Video, Video Carousel, People also ask, AI overview",informational,Organic
facy text,32,32,210,66,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0,560000000,"0, 0, 0, 0, 100, 2, 81, 100, 54, 1, 0, 29",2026-04-26,"Sitelinks, Video, Related searches, Things to know, Discussions and forums","commercial, informational",Organic
facy text,77,77,210,66,0.00,https://coolsymbol.com/,0,0,0.00,0,560000000,"0, 0, 0, 0, 100, 2, 81, 100, 54, 1, 0, 29",2026-04-26,"Sitelinks, Video, Related searches, Things to know, Discussions and forums","commercial, informational",Organic
custom characters copy paste,7,7,70,66,0.00,https://coolsymbol.com/,2,0,0.00,0,80900000,"64, 41, 64, 64, 64, 64, 52, 41, 17, 17, 29, 23",2026-04-27,"Video, Image, Related searches",informational,Organic
icon char,59,59,90,66,0.00,https://coolsymbol.com/,0,0,0.00,0.33,107,"0, 0, 0, 81, 100, 3, 3, 3, 3, 3, 0, 3",2026-05-13,"Image pack, Sitelinks, Video, Image, Related searches",informational,Organic
cute instagram symbols,84,84,140,66,0.00,https://coolsymbol.com/,0,0,0.00,0,50600000,"29, 15, 29, 15, 29, 23, 9, 15, 19, 12, 5, 6",2026-05-03,"Video, Image, People also ask, Related searches","informational, navigational",Organic
